id,con_val,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
30838,567.1,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.4,8.8,548.7
30839,12238.82,0.0,354.61,869.09,12.0,72.5,0.0,565.7,86.4,99.9,802.7,9375.92
30840,9616.84,0.0,138.5,963.92,17.0,26.1,3.6,403.58,69.8,143.41,402.5,7448.43
30841,13134.54,0.0,101.1,4712.08,0.0,11.8,0.0,996.6,7.2,277.76,224.3,6803.7
30842,9747.29,0.0,750.2,806.42,0.0,10.8,0.0,179.83,0.0,149.8,1328.5,6521.74
30843,6500.44,0.0,189.4,503.08,94.9,40.5,0.0,62.8,57.1,32.2,812.4,4708.06
30844,513.72,0.0,0.0,40.22,0.0,0.0,0.0,0.0,10.8,1.5,30.8,430.4
30845,7904.14,0.0,99.8,876.97,48.5,10.8,0.0,487.88,109.5,137.06,865.69,5267.94
30846,231.73,0.0,0.0,8.13,0.0,0.0,0.0,0.0,0.0,0.5,13.1,210.0
30847,4942.42,0.0,96.8,489.72,3.5,1.05,0.0,299.53,169.2,157.8,365.25,3359.57
30848,1064.7,0.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,1.0,15.5,1010.0
30849,5497.98,0.0,221.3,628.24,0.0,4.1,0.0,344.79,36.3,154.0,694.0,3415.25
30854,430.26,0.0,2.8,13.03,0.0,0.0,0.0,0.0,0.0,1.1,0.0,413.33
30855,317.48,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,316.4
30856,522.74,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,1.7,0.0,520.0
30857,8252.67,0.0,317.7,556.9,30.0,363.0,0.0,371.44,61.2,168.1,449.9,5934.43
30858,235.31,0.0,0.0,7.61,0.0,0.0,0.0,11.5,0.0,0.0,5.6,210.6
30859,9915.35,0.0,101.6,1428.05,0.7,0.0,0.0,635.04,72.0,225.3,359.8,7092.86
30862,13521.63,0.0,236.2,551.96,0.0,0.0,0.0,118.28,0.0,47.7,2921.81,9645.68
30863,944.51,0.0,40.7,33.38,0.0,0.0,0.0,18.55,0.0,0.0,0.0,851.88
30868,7200.27,0.0,66.25,1858.54,40.9,5.7,2.0,900.7,64.8,80.64,51.6,4129.14
30869,7707.78,0.0,237.7,814.57,3.6,13.1,0.0,216.25,32.4,72.5,189.9,6127.76
30870,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
30871,9557.2,0.0,349.7,952.13,35.0,30.5,0.0,534.18,0.0,80.8,1251.5,6323.39
30872,212.1,0.0,0.1,4.6,0.0,0.6,0.0,5.0,0.0,0.3,0.0,201.5
30873,7783.54,0.0,137.7,358.01,12.1,220.0,0.0,147.23,10.8,99.8,592.63,6205.27
30874,204.1,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
30875,7691.75,0.0,199.0,349.67,0.0,116.1,0.0,128.3,25.2,95.1,717.3,6061.08
30876,579.21,0.0,0.11,6.9,0.0,0.0,0.0,24.0,7.2,0.3,124.2,416.5
30877,14461.59,0.0,145.4,838.3,0.0,124.15,0.0,149.9,68.4,172.0,1098.1,11865.34
30878,11719.52,0.0,181.25,1937.5,0.0,9.5,0.0,2235.42,0.0,233.25,131.0,6991.6
30879,5981.18,4.6,69.4,533.84,15.0,9.8,0.0,348.36,28.0,80.0,344.8,4547.38
30884,12372.27,0.0,507.5,699.49,26.4,18.8,0.0,299.79,189.92,204.18,1324.17,9102.02
30885,11341.48,0.0,139.8,1447.58,54.4,48.4,0.0,606.05,62.4,54.8,504.75,8423.3
30890,466.1,0.0,0.0,32.5,0.0,1.3,0.0,5.5,0.0,0.0,90.6,336.2
30891,7236.59,0.0,147.6,508.36,5.5,90.7,0.0,275.62,100.8,82.43,722.3,5303.28
30894,668.4,0.0,0.0,19.25,10.0,0.0,0.0,3.9,0.0,1.7,72.1,561.45
30895,7336.26,20.0,330.2,631.23,25.0,4.75,0.0,329.75,127.44,105.7,360.2,5401.99
30896,5572.25,0.0,101.4,462.64,0.0,0.8,0.0,174.64,106.86,148.0,258.0,4319.91
30897,15269.74,32.52,155.9,895.46,5.5,18.2,0.0,1044.0,169.5,166.45,1137.4,11644.81
30900,13859.71,0.0,490.42,741.44,31.1,67.6,0.0,271.1,82.8,232.5,921.5,11021.25
30901,6680.25,0.01,139.6,606.86,5.0,6.9,0.0,130.7,19.8,28.2,850.2,4892.98
30902,13338.15,0.0,104.4,966.59,39.1,39.0,0.0,608.1,244.8,220.55,850.9,10264.71
30903,499.93,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,1.1,0.0,482.23
30904,528.09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.48,6.4,521.2
30905,8596.26,0.0,747.7,805.17,0.0,61.65,0.0,283.76,16.02,158.56,609.8,5913.6
30906,550.8,0.0,0.0,20.3,0.0,0.0,0.0,4.9,0.0,3.1,0.0,522.5
30907,10136.99,0.0,205.3,716.81,18.5,4.75,0.0,109.63,5.4,65.5,1644.15,7366.95
30908,458.1,0.0,0.0,0.0,0.0,1.1,0.0,7.9,0.0,1.2,34.0,413.9
30909,7727.96,37.24,148.8,715.58,15.5,30.0,0.0,617.51,7.2,356.3,453.4,5346.43
30910,154.36,0.0,0.0,10.7,0.0,0.8,0.0,5.8,0.0,0.9,1.2,134.96
30911,12034.12,0.0,176.4,1333.56,31.0,30.0,0.0,441.27,108.0,304.1,1410.6,8199.19
30912,4804.48,0.0,197.2,779.46,6.0,4.35,0.0,47.8,3.6,80.8,329.7,3355.57
30913,14759.15,0.0,309.6,999.61,112.7,29.95,0.0,557.31,133.2,205.2,757.2,11654.38
30914,9516.35,0.0,183.5,671.03,10.4,8.95,0.0,350.0,144.0,190.7,801.1,7156.67
30915,3800.02,0.0,781.35,249.1,22.4,0.0,0.0,40.7,0.0,20.32,243.7,2442.45
30918,7439.77,0.0,65.1,415.12,5.5,2.4,0.0,207.83,64.8,130.8,820.1,5728.12
30919,270.41,0.0,0.0,15.51,0.0,0.0,0.0,1.0,0.0,0.3,36.9,216.7
30920,296.3,0.0,2.1,44.8,0.0,0.4,0.0,1.0,3.6,0.5,24.1,219.8
30921,6182.98,0.0,319.3,330.35,0.0,0.0,0.0,276.43,0.0,109.4,843.8,4303.7
30922,337.9,0.0,0.0,9.9,0.0,1.1,0.0,2.0,0.0,0.0,0.1,324.8
30923,7143.59,0.0,28.1,525.69,0.0,63.3,0.0,179.1,18.0,184.8,1115.4,5029.2
30924,610.62,0.0,0.0,22.02,10.0,1.0,0.0,6.0,10.8,1.1,0.0,559.7
30925,9435.81,31.64,129.4,951.48,5.5,32.0,0.0,275.92,18.0,433.33,960.68,6597.86
30926,791.6,0.0,0.0,226.5,0.0,4.3,0.0,5.8,0.0,0.8,0.0,554.2
30927,11616.34,0.0,263.1,620.9,49.2,156.0,0.0,84.9,21.6,215.9,1270.44,8934.3
30928,683.48,0.0,0.0,6.78,0.0,0.0,0.0,4.5,3.6,0.4,35.9,632.3
30929,427.7,0.0,0.0,11.1,20.0,0.0,0.0,9.9,0.0,0.3,80.3,306.1
30930,11179.76,0.0,157.1,1086.34,0.0,2.25,0.0,115.46,66.66,246.2,1422.5,8083.25
30931,7037.28,0.0,104.1,534.13,0.0,51.05,0.0,167.6,72.0,61.4,1861.6,4185.4
30932,9982.5,0.0,62.58,2368.68,0.0,16.1,56.0,1514.03,22.3,296.1,81.8,5564.91
30933,9698.98,0.0,170.4,1106.23,10.25,84.75,0.0,719.32,50.4,105.4,296.2,7156.03
30934,661.4,0.0,0.0,23.7,0.0,1.0,0.0,9.9,7.2,9.0,57.4,553.2
30935,9667.37,0.0,45.5,563.24,336.0,99.9,0.0,390.16,7.2,219.3,568.8,7437.27
30936,11608.46,0.01,14.4,988.73,81.0,15.5,0.0,693.4,25.2,162.5,536.7,9091.02
30937,6664.25,0.0,75.3,550.91,7.1,9.6,0.0,199.17,3.6,74.58,173.0,5570.99
30942,562.43,0.0,0.0,0.0,0.0,0.0,0.0,14.43,0.0,0.0,20.0,528.0
30943,3154.79,0.0,213.1,205.4,0.0,0.0,0.0,149.08,7.2,104.6,482.7,1992.71
30944,242.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.1,232.3
30945,8496.19,0.0,462.7,383.72,15.9,1.1,3.0,467.22,87.6,145.96,400.2,6528.79
30946,4121.33,20.0,113.8,233.54,6.0,15.4,0.0,187.73,21.6,70.0,45.2,3408.06
30947,7533.78,1.0,41.8,1127.51,24.8,25.88,14.4,162.2,25.26,8.64,433.5,5668.79
30950,8539.71,0.0,167.5,648.69,25.0,37.4,0.0,276.1,172.8,217.16,694.0,6301.06
30951,2101.5,0.0,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,32.7,2010.9
30952,138.61,0.0,0.1,26.21,0.0,0.0,0.0,0.0,3.6,0.2,8.0,100.5
30953,11837.71,0.0,466.5,652.02,30.4,12.75,0.0,273.93,205.2,205.6,905.7,9085.61
30956,700.9,0.0,0.0,5.2,10.0,10.2,0.0,5.0,0.0,0.7,9.2,660.6
30957,6395.95,0.0,8.9,526.54,24.6,0.0,0.0,582.49,0.0,226.9,431.9,4594.62
30958,12914.16,0.0,461.6,1298.53,0.0,41.5,0.0,273.0,88.4,111.5,412.0,10227.63
30959,7771.94,0.0,90.5,1067.73,0.0,51.35,0.0,200.4,122.4,225.0,976.0,5038.56
30964,2505.93,0.0,16.5,194.82,60.1,29.4,0.0,207.53,14.4,80.4,67.4,1835.38
30965,8479.68,0.0,181.3,685.26,0.0,6.5,0.0,92.2,37.5,199.45,1973.4,5304.07
30966,11488.02,0.0,317.0,922.65,45.0,31.4,0.0,243.53,93.6,196.3,1174.1,8464.44
30967,12444.27,0.0,244.9,653.7,5.5,0.0,0.0,308.32,71.88,222.52,2645.4,8292.05
30968,6397.65,0.0,143.2,504.34,0.0,52.65,0.0,93.7,25.2,0.0,623.8,4954.76
30969,11757.44,0.0,214.9,1817.42,0.0,0.0,0.0,2048.33,114.0,278.68,372.3,6911.81
30970,12940.47,0.0,49.5,991.4,20.0,0.0,0.0,660.54,37.2,156.2,728.4,10297.23
30971,620.28,0.0,0.0,15.5,0.0,0.0,0.0,7.0,1.26,0.4,0.0,596.12
30978,1153.2,0.0,76.6,0.0,0.0,6.0,0.0,1.0,0.0,1.3,22.3,1046.0
30979,7658.78,0.0,247.7,807.51,0.0,46.5,0.0,450.73,0.0,142.95,378.2,5585.19
30980,1033.17,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1031.8
30981,6724.07,0.0,104.5,334.2,0.0,10.35,0.0,70.0,0.0,196.86,1048.8,4959.36
30982,6840.88,0.0,193.02,1081.99,0.0,278.49,1.0,1478.23,0.0,284.8,9.0,3514.35
30983,12452.42,0.0,296.3,845.83,15.0,13.55,0.0,454.0,93.6,251.4,844.6,9638.14
30984,238.42,0.0,0.12,0.0,0.0,0.4,0.0,4.3,0.0,0.0,33.6,200.0
30985,5442.91,0.0,35.5,500.02,15.0,161.75,0.0,339.81,10.8,273.9,337.3,3768.83
30988,515.1,0.0,0.0,5.1,0.0,0.7,0.0,8.4,0.0,0.4,0.0,500.5
30989,7449.38,0.0,152.4,304.33,15.0,7.45,0.0,214.05,14.4,135.3,1213.2,5393.25
30992,11221.48,0.0,329.62,871.38,9.0,46.7,0.0,327.1,28.8,224.5,981.54,8402.84
30993,10822.56,2.4,115.9,826.93,1.2,0.0,0.0,277.1,25.32,97.4,1076.5,8399.81
30994,609.05,0.0,11.8,36.2,0.0,1.3,0.0,12.1,0.0,5.5,82.8,459.35
30995,6153.33,0.0,192.3,390.5,114.0,69.55,0.0,191.99,28.8,140.3,584.0,4441.89
30996,12538.17,0.0,289.0,936.24,5.0,42.6,0.0,847.05,162.0,99.32,1465.26,8691.7
30997,443.63,0.0,0.0,7.23,0.0,0.0,0.0,5.5,0.0,0.0,9.3,421.6
30998,5145.85,0.0,143.97,709.44,29.0,18.6,0.0,277.55,124.8,203.5,420.1,3218.89
30999,11151.9,0.0,150.1,887.5,5.0,6.0,0.0,652.62,49.2,223.2,979.6,8198.68
31000,10366.31,0.0,137.8,685.58,15.0,49.45,0.0,31.23,331.2,138.0,701.6,8276.45
31001,14785.13,0.0,1045.42,1268.29,43.6,73.6,0.0,254.2,90.0,74.4,1827.16,10108.46
31002,6628.08,0.0,96.1,320.22,0.8,3.0,0.0,140.6,33.2,91.6,714.2,5228.36
31003,754.21,0.0,14.9,164.21,0.0,0.0,0.0,11.0,0.0,0.7,34.0,529.4
31004,522.9,0.0,0.0,5.1,10.0,5.0,0.0,0.0,0.0,0.0,2.8,500.0
31005,2830.1,21.0,88.6,131.0,0.0,0.5,0.0,139.33,0.0,48.2,729.7,1671.77
31006,6474.79,0.0,405.2,456.73,5.5,241.8,0.0,294.36,104.4,51.0,809.4,4106.4
31007,569.81,0.0,0.0,29.31,0.0,0.0,0.0,0.0,0.0,0.0,28.0,512.5
31008,310.6,0.0,0.0,26.6,0.0,0.7,0.0,8.9,0.0,0.3,40.8,233.3
31009,11493.91,0.0,274.1,915.55,21.4,59.6,0.0,816.03,39.6,225.0,520.3,8622.33
31014,7723.31,0.0,65.4,312.55,6.0,24.9,0.0,154.39,154.8,82.4,207.1,6715.77
31015,10002.2,43.32,108.15,2378.29,22.0,5.2,0.0,1114.7,14.4,428.28,68.7,5819.16
31016,753.33,0.0,0.0,9.75,0.0,5.0,0.0,7.1,0.0,2.9,85.7,642.88
31017,8911.69,0.0,167.8,1405.53,4.0,6.9,0.0,753.6,10.8,198.81,538.83,5825.42
31018,219.95,0.0,86.5,77.45,0.0,0.5,0.0,0.0,7.2,0.0,6.1,42.2
31019,8217.83,0.0,225.9,673.37,73.0,225.6,0.0,193.06,6.8,106.6,940.9,5772.6
31020,727.45,0.0,0.0,32.95,0.0,0.8,0.0,20.5,0.0,0.5,114.0,558.7
31021,6953.81,0.0,170.2,616.7,5.5,11.0,0.0,201.05,3.6,161.3,529.3,5255.16
31022,463.8,0.0,0.0,4.3,0.0,5.0,0.0,1.8,0.0,0.5,131.2,321.0
31023,2045.47,0.0,0.0,191.75,5.5,21.0,0.0,46.23,18.0,7.9,359.13,1395.96
31024,437.2,0.0,0.0,9.4,0.0,5.0,0.0,1.0,0.0,0.0,0.0,421.8
31025,9233.78,0.0,117.4,391.14,0.0,7.6,0.0,218.3,0.0,61.8,1712.9,6724.64
31026,10605.47,0.0,129.8,884.95,0.0,10.0,0.0,191.6,126.0,105.5,2823.6,6334.02
31027,10343.64,0.0,219.54,655.4,46.2,38.4,0.0,302.1,286.4,210.2,411.2,8174.2
31028,369.55,0.0,0.0,42.65,0.0,0.0,0.0,8.0,6.0,0.3,0.0,312.6
31029,10951.17,2.0,187.3,805.21,18.0,32.2,0.0,335.46,104.4,182.9,1535.05,7748.65
31030,934.7,0.0,0.0,39.5,0.0,0.6,0.0,0.0,0.0,0.7,30.0,863.9
31031,10352.15,0.0,172.5,503.21,43.2,15.9,0.0,355.23,3.6,152.5,1626.8,7479.21
31034,696.5,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,58.1,626.1
31035,11572.07,0.0,179.8,168.12,27.0,54.2,0.0,505.8,10.8,75.9,952.2,9598.25
31036,337.21,0.0,0.0,15.1,0.0,0.0,0.0,0.0,3.6,1.61,0.0,316.9
31037,2390.82,0.0,1.9,133.43,0.0,2.8,0.0,104.33,82.8,63.06,260.7,1741.8
31038,298.36,0.0,0.0,9.16,0.0,0.0,0.0,5.0,0.0,2.4,14.5,267.3
31039,2804.24,0.0,0.0,160.87,5.5,8.45,0.0,180.06,19.26,68.4,177.5,2184.2
31040,9503.92,0.0,220.6,938.22,5.0,12.45,0.0,156.1,165.8,252.65,485.5,7267.6
31041,7608.77,0.0,119.6,1487.59,3.0,7.3,0.0,1733.08,0.0,56.1,96.7,4105.4
31046,892.57,0.0,0.0,29.6,0.0,0.0,0.0,5.0,0.0,4.27,42.4,811.3
31047,8019.54,0.0,71.4,783.86,0.0,8.9,22.8,331.57,39.6,75.53,1082.4,5603.48
31048,656.34,0.0,0.0,0.01,0.0,3.5,0.0,19.2,0.0,0.63,0.0,633.0
31049,6323.05,0.0,53.8,509.23,15.0,7.65,0.0,338.58,64.98,67.38,375.7,4890.73
31052,7956.9,0.0,396.4,732.4,11.0,0.0,0.0,85.77,61.2,28.8,810.6,5830.73
31053,8303.58,0.0,90.75,1656.7,5.4,2.6,0.0,1616.8,53.6,70.04,58.2,4749.49
31056,570.6,0.0,0.0,18.6,10.0,0.7,0.0,0.0,0.0,0.9,28.8,511.6
31057,7430.44,0.0,150.8,423.16,45.7,443.15,0.0,160.1,3.8,225.0,776.0,5202.73
31058,575.8,0.0,0.0,76.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,483.9
31059,9567.22,0.0,99.6,578.44,0.0,57.85,0.0,255.13,0.0,147.9,591.0,7837.3
31060,10617.06,0.0,124.8,617.79,0.0,11.3,0.0,830.5,122.4,114.7,242.7,8552.87
31061,365.79,0.0,0.0,10.81,0.0,0.0,0.0,2.0,0.0,2.0,27.3,323.68
31064,369.4,0.0,0.0,32.2,0.0,0.4,0.0,14.8,0.0,0.0,5.7,316.3
31065,7561.16,0.0,92.4,459.12,30.0,76.25,0.0,435.49,93.6,160.1,573.0,5641.2
31066,687.55,0.0,24.8,7.05,0.0,0.7,0.0,12.0,0.0,1.5,85.2,556.3
31067,16602.29,0.0,1011.98,1212.75,32.0,68.1,0.0,738.29,10.2,216.0,910.9,12402.07
31068,745.87,0.0,28.0,3.07,0.0,0.0,0.0,16.5,7.2,1.3,149.7,540.1
31069,14020.18,0.0,976.4,1892.57,0.0,31.7,46.0,233.02,97.2,254.8,1866.2,8622.29
31072,2717.45,0.0,118.0,225.13,0.0,0.0,0.0,75.03,7.2,61.6,170.4,2060.09
31073,6795.65,0.0,250.55,355.76,3.6,19.65,0.0,169.4,0.0,12.9,388.4,5595.39
31074,10837.5,2.02,623.3,1079.5,83.0,2.5,0.0,145.6,136.04,11.6,851.5,7902.44
31075,475.87,0.0,0.0,6.07,0.0,0.0,0.0,6.5,0.0,1.7,10.7,450.9
31076,273.3,0.0,61.8,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,208.6
31077,9198.11,0.0,131.7,502.14,6.8,146.3,0.0,240.82,10.8,47.8,1425.1,6686.65
31078,444.3,0.0,0.0,2.9,10.0,0.7,0.0,6.6,0.0,1.3,94.8,328.0
31079,9580.63,0.0,177.6,1050.18,15.0,15.2,0.0,490.09,0.0,244.8,1027.8,6559.96
31080,18855.03,0.0,396.7,2113.03,0.0,8.25,0.0,282.23,216.0,392.5,2234.5,13211.82
31081,8788.49,30.0,66.3,507.38,14.2,4.35,0.0,207.06,106.8,236.6,656.1,6959.7
31082,337.8,0.0,0.0,4.3,0.0,0.5,0.0,4.8,0.0,0.0,96.2,232.0
31083,9986.76,0.0,139.0,779.91,24.6,0.7,0.0,521.48,0.0,155.4,486.9,7878.77
31084,690.2,0.0,0.0,19.6,20.0,1.0,0.0,5.0,0.0,0.0,0.0,644.6
31085,11328.74,0.0,208.5,1300.08,209.5,439.9,74.0,379.03,54.0,219.0,575.5,7869.23
31086,539.4,0.0,0.0,4.1,0.0,0.0,0.0,5.6,0.0,0.0,10.6,519.1
31087,10068.88,0.0,77.6,664.78,92.4,304.6,24.0,319.69,43.2,117.3,512.8,7912.51
31094,2180.4,0.0,0.0,11.2,10.0,0.0,0.0,0.0,0.0,0.3,125.1,2033.8
31095,4657.43,0.0,152.0,475.19,45.0,0.75,0.0,354.5,3.6,88.8,450.7,3086.89
31098,313.17,0.0,0.0,9.67,0.0,0.0,0.0,0.0,0.0,1.0,54.0,248.5
31099,15653.91,0.0,668.6,688.87,121.2,275.7,0.0,209.76,9.0,219.2,1147.5,12314.08
31100,1115.8,0.0,0.0,21.9,0.0,0.9,0.0,32.5,7.2,0.0,0.0,1053.3
31101,10699.29,0.0,326.5,623.35,94.1,1.95,0.0,254.7,39.6,136.0,1189.5,8033.59
31102,400.9,0.0,0.0,10.4,10.0,0.0,0.0,1.0,0.0,0.0,51.9,327.6
31103,7390.87,0.0,9.5,1325.87,0.6,1.4,0.0,315.5,21.6,17.2,343.7,5355.5
31104,6177.76,0.0,26.2,244.76,9.0,45.9,0.0,121.35,24.0,66.0,266.4,5374.15
31105,357.74,0.0,0.0,18.3,0.0,0.0,0.0,6.8,5.04,2.6,8.1,316.9
31106,593.6,0.0,0.0,14.4,0.0,0.0,0.0,5.8,0.0,0.0,40.4,533.0
31107,4976.32,0.0,18.8,182.54,31.0,0.0,0.0,170.85,1.2,60.2,659.8,3851.93
31108,356.87,0.0,0.0,0.07,0.0,0.0,0.0,0.0,3.6,0.5,107.5,245.2
31109,12323.48,0.0,250.8,1083.18,0.0,77.2,142.0,463.48,350.52,191.2,686.4,9078.7
31110,396.6,0.0,0.0,18.0,0.0,0.5,0.0,5.6,0.0,0.6,150.1,221.8
31111,6973.87,0.0,57.3,234.46,26.6,0.75,0.0,246.35,21.6,257.8,823.2,5305.81
31118,13244.22,15.0,123.0,953.93,9.5,45.65,0.0,392.12,93.6,70.3,1084.8,10456.32
31119,8417.24,0.0,61.6,700.19,0.0,0.0,0.0,335.0,100.8,91.4,1425.7,5702.55
31126,197.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,15.0,179.7
31127,12105.89,0.0,363.5,883.96,0.0,2.7,0.0,412.46,10.8,79.5,1482.2,8870.77
31128,310.15,0.0,0.0,5.33,0.0,0.0,0.0,0.0,7.2,1.12,39.3,257.2
31129,7690.86,28.0,22.1,802.1,12.0,0.0,0.0,61.76,75.42,11.5,1176.87,5501.11
31130,676.12,0.0,0.0,19.64,15.0,0.0,0.0,5.5,0.0,1.2,0.0,634.78
31131,10868.13,0.0,171.7,1069.54,0.0,14.0,0.0,293.4,39.6,147.43,1425.25,7707.21
31134,573.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,53.6,518.6
31135,11096.97,0.0,474.1,1004.35,25.0,15.15,0.0,227.6,61.2,141.1,1368.55,7779.92
31136,6653.78,0.0,207.4,298.57,5.0,31.65,0.0,83.83,93.6,165.4,779.04,4989.29
31137,12916.52,0.0,343.5,398.2,16.9,18.65,0.0,107.8,16.3,221.5,792.2,11001.47
31138,136.14,0.0,0.0,2.64,0.0,0.0,0.0,20.3,0.0,0.0,0.0,113.2
31139,9338.14,0.0,571.1,1002.21,0.0,7.1,0.0,226.94,0.0,8.3,1102.9,6419.59
31140,223.56,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.8,5.0,217.7
31141,13539.87,0.0,211.8,595.12,70.0,23.8,0.0,344.0,111.6,75.9,548.8,11558.85
31142,1092.12,0.0,0.1,3.01,0.0,0.0,0.0,0.0,0.0,0.81,12.9,1075.3
31143,8009.92,0.0,193.7,145.01,1.0,8.0,0.0,261.3,0.0,187.7,977.0,6236.21
31144,320.21,0.0,0.0,0.01,0.0,0.0,0.0,12.0,3.6,0.7,38.4,265.5
31145,6525.36,0.0,92.0,1982.52,0.0,19.4,31.0,527.7,7.2,157.94,28.1,3679.5
31146,7516.9,36.5,54.4,954.93,41.5,17.8,0.0,374.35,18.0,210.6,388.2,5420.62
31147,9632.86,0.0,183.59,457.2,15.2,11.35,0.0,63.5,3.6,14.7,929.46,7954.26
31148,12472.7,0.0,567.11,530.81,44.1,87.15,0.0,202.95,626.4,215.7,1080.83,9117.65
31149,7768.71,0.0,138.0,685.81,0.0,20.85,0.0,164.15,7.2,171.8,274.2,6306.7
31152,186.03,0.0,0.0,3.23,15.0,0.0,0.0,0.0,0.0,0.8,2.1,164.9
31153,7825.71,0.0,293.6,541.06,0.0,1.9,0.0,57.4,115.2,103.6,566.9,6146.05
31156,313.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,311.5
31157,5928.58,0.0,107.32,488.24,0.0,4.65,0.0,173.5,28.8,190.8,460.6,4474.67
31158,7125.09,0.0,83.6,419.91,5.2,21.7,0.0,241.68,3.6,78.1,387.1,5884.2
31159,5178.01,0.0,38.1,310.19,45.0,30.3,0.0,135.52,93.6,32.6,225.2,4267.5
31164,7061.69,0.0,28.7,1067.76,0.0,0.0,0.0,209.32,37.2,58.2,646.47,5014.04
31165,9615.66,0.23,102.7,1141.73,0.0,12.8,0.0,191.39,48.46,116.46,548.9,7452.99
31170,601.91,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.9,20.9,577.6
31171,8752.77,0.0,41.45,1060.86,3.8,22.65,0.0,524.7,72.0,152.7,254.7,6619.91
31176,370.71,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,52.0,318.2
31177,6583.68,0.0,47.24,466.6,6.0,33.25,0.0,236.51,39.6,121.1,648.56,4984.82
31178,4273.94,0.0,8.4,357.68,0.0,5.25,0.0,71.0,21.6,4.4,485.5,3320.11
31179,10536.95,0.0,540.33,611.37,20.5,32.2,0.0,208.8,89.4,63.41,413.2,8557.74
31180,693.75,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,149.1,543.8
31181,7772.08,0.0,35.8,463.92,0.0,39.35,0.0,313.35,57.6,161.6,134.4,6566.06
31182,406.96,0.0,0.0,16.26,15.0,0.0,0.0,35.5,3.6,3.6,0.0,333.0
31183,7342.26,0.0,463.9,661.12,0.0,1.6,0.0,177.7,82.8,109.6,637.7,5207.84
31184,353.96,0.0,0.0,0.36,0.0,0.0,0.0,3.2,0.0,2.8,0.0,347.6
31185,11674.7,0.0,141.4,925.31,16.5,55.0,22.0,194.78,187.2,163.5,743.54,9225.47
31186,247.7,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.1,10.6,233.8
31187,9873.61,0.0,174.8,838.51,0.0,14.4,0.0,89.58,82.8,88.3,1414.6,7170.62
31188,11388.75,0.0,184.8,996.02,31.5,75.4,0.0,278.63,72.0,166.9,912.2,8671.3
31189,8892.94,0.0,24.3,579.67,0.0,8.3,0.0,191.52,25.2,69.1,710.0,7284.85
31190,742.81,0.0,0.0,132.51,0.0,0.0,0.0,0.0,0.0,2.0,27.4,580.9
31191,6980.86,0.1,27.4,625.84,32.0,20.6,0.0,264.1,53.5,91.2,841.1,5025.02
31192,685.16,0.0,0.0,100.36,0.0,0.0,0.0,0.0,0.0,1.1,30.8,552.9
31193,10764.69,0.0,251.3,680.09,0.0,1.35,0.0,145.83,147.6,196.2,788.1,8554.22
31196,13185.36,0.0,311.45,3433.91,0.0,13.0,0.0,1707.8,3.6,140.2,347.9,7227.5
31197,9107.15,0.0,70.0,2499.11,0.0,40.3,12.0,1054.5,7.5,283.01,188.5,4952.23
31198,548.83,0.0,0.0,4.63,0.0,0.0,0.0,8.0,3.6,0.5,1.8,530.3
31199,9929.28,0.0,345.2,782.02,0.0,64.8,0.0,304.15,205.2,131.1,346.1,7750.71
31200,393.64,0.0,0.0,58.24,15.0,0.0,0.0,6.5,3.6,0.7,2.5,307.1
31201,10104.75,0.0,150.7,597.58,11.0,6.6,0.0,293.76,118.8,97.3,636.78,8192.23
31202,528.71,0.0,0.0,65.11,0.0,0.0,0.0,4.0,0.0,1.5,25.2,432.9
31203,12091.04,0.0,347.8,1017.28,15.0,39.69,0.0,160.48,90.0,253.1,1204.2,8963.49
31210,341.26,0.0,0.0,0.09,0.0,0.0,0.0,1.0,8.64,1.6,66.5,263.43
31211,17142.8,0.0,464.0,1913.56,15.0,51.65,0.0,758.25,97.2,151.0,1656.16,12035.98
